index,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.className,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,case_id,new_guess_col,time_diff,TAP,TOK_TAP,TOK_TAP_is_cut,TOK_MPTAP_is_cut,TOK_MPTAP,TAP_is_cut,TAP_discovered_case,next_activity,pair,MPTAP,MPTAP_is_cut,MPTAP_discovered_case
182,2019-10-21 00:18:53.930,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,5,True,3296.0,3.296,3196.9505839387157,True,True,3476.039042888456,False,9.0,clickLink,clickButton[submit]_clickLink,5.632739130434783,True,7.0
183,2019-10-21 00:18:57.226,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",6,False,3.85,3.85,-105.93735989060187,False,False,-110.69697178988774,False,9.0,copyCell,clickLink_copyCell,4.344911111111111,False,8.0
184,2019-10-21 00:19:01.076,vleno,Excel,copyCell,,Sarah,StudentRecords.xlsx,Sheet1,A8,,,,,Sarah,,,,,,,6,False,1.796,1.796,-107.65455744527978,False,False,-112.94539952226178,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
185,2019-10-21 00:19:02.872,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Sarah,,,,,INPUT,text,SingleLine,,,,,,,,6,False,0.353,0.353,-108.75878928866243,False,False,-112.04237555468885,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
186,2019-10-21 00:19:03.225,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Sarah,,,,,,,6,False,2.248,2.248,-106.522745549211,False,False,-111.8237826733139,False,9.0,copyCell,editField_copyCell,2.436572390572391,False,8.0
187,2019-10-21 00:19:05.473,vleno,Excel,copyCell,,Johnson,StudentRecords.xlsx,Sheet1,B8,,,,,Johnson,,,,,,,6,False,1.655,1.655,-106.78313925223833,False,False,-111.90452547052982,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
188,2019-10-21 00:19:07.128,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Johnson,,,,,INPUT,text,SingleLine,Sarah ,,,,,,,6,False,0.297,0.297,-107.81118078493408,False,False,-111.03603335000172,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
189,2019-10-21 00:19:07.425,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Sarah Johnson,,,,,,,6,False,2.201,2.201,-105.57519796955755,False,False,-110.8016458786206,False,9.0,copyCell,editField_copyCell,2.436572390572391,False,8.0
190,2019-10-21 00:19:09.626,vleno,Excel,copyCell,,25/03/1989,StudentRecords.xlsx,Sheet1,C8,,,,,25/03/1989,,,,,,,6,False,1.751,1.751,-105.70147317428844,False,False,-110.88915215132461,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
191,2019-10-21 00:19:11.377,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,25/03/1989,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,6,False,3.3890000000000002,3.3890000000000002,-103.7426810432178,False,False,-110.00730501475232,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
192,2019-10-21 00:19:14.766,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,25-03-1989,,,,,,,6,False,2.41,2.41,-104.40813233910517,False,False,-109.80101036147359,False,9.0,copyCell,editField_copyCell,2.436572390572391,False,8.0
193,2019-10-21 00:19:17.176,vleno,Excel,copyCell,,+61 035 341 2938,StudentRecords.xlsx,Sheet1,D8,,,,,+61 035 341 2938,,,,,,,6,False,1.6560000000000001,1.6560000000000001,-104.84766355767925,False,False,-109.90259046587423,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
194,2019-10-21 00:19:18.832,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 035 341 2938,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,6,False,4.841,4.841,-101.35002939124713,False,False,-108.98315426281161,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
195,2019-10-21 00:19:23.673,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,035-341-2938,,,,,,,6,False,2.278,2.278,-103.61217904400924,False,False,-108.8297795310312,False,9.0,copyCell,editField_copyCell,2.436572390572391,False,8.0
196,2019-10-21 00:19:25.951,vleno,Excel,copyCell,,sjohnson@gmail.com,StudentRecords.xlsx,Sheet1,E8,,,,,sjohnson@gmail.com,,,,,,,6,False,3.098,3.098,-102.48552921013085,False,False,-108.91094912658812,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
197,2019-10-21 00:19:29.049,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,sjohnson@gmail.com,,,,,INPUT,text,Email,,,,,,,,6,False,0.393,0.393,-104.8903197697184,False,False,-108.05440638254258,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
198,2019-10-21 00:19:29.442,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,sjohnson@gmail.com,,,,,,,6,False,2.26,2.26,-102.7169629165339,False,False,-107.88373928108435,False,9.0,copyCell,editField_copyCell,2.436572390572391,False,8.0
199,2019-10-21 00:19:31.702,vleno,Excel,copyCell,,Australia,StudentRecords.xlsx,Sheet1,F8,,,,,Australia,,,,,,,6,False,1.8279999999999998,1.8279999999999998,-102.85017850531428,False,False,-107.97148510868395,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
200,2019-10-21 00:19:33.530,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Australia,,,,,INPUT,text,SingleLine1,,,,,,,,6,False,0.271,0.271,-104.1109284297199,False,False,-107.15099976179042,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
201,2019-10-21 00:19:33.801,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Australia,,,,,,,6,False,2.206,2.206,-101.87699506263412,False,False,-106.96264013363327,False,9.0,copyCell,editField_copyCell,2.436572390572391,False,8.0
202,2019-10-21 00:19:36.007,vleno,Excel,copyCell,,"225 Abbotsford St, North Melbourne, VIC 3051, Australia",StudentRecords.xlsx,Sheet1,G8,,,,,"225 Abbotsford St, North Melbourne, VIC 3051, Australia",,,,,,,6,False,1.97,1.97,-101.8216632673721,False,False,-107.05261566698184,False,9.0,paste,copyCell_paste,2.0192824207492794,False,8.0
203,2019-10-21 00:19:37.977,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"225 Abbotsford St, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,6,False,3.488,3.488,-100.015304727126,False,False,-106.2220714224643,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
204,2019-10-21 00:19:41.465,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,225 Abbotsford St,,,,,,,6,False,0.303,0.303,-102.91817267487372,False,False,-107.92286400854697,False,9.0,paste,editField_paste,0.959375,False,8.0
205,2019-10-21 00:19:41.768,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"225 Abbotsford St, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_City,,,,,,,,6,False,5.601,5.601,-97.33150954657019,False,False,-105.57808140188821,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
206,2019-10-21 00:19:47.369,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,North Melbourne,,,,,,,6,False,0.709,0.709,-101.95186767376855,False,False,-107.33632098617434,False,9.0,paste,editField_paste,0.959375,False,8.0
207,2019-10-21 00:19:48.078,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"225 Abbotsford St, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_Region,,,,,,,,6,False,4.923,4.923,-97.4547913538187,False,False,-104.95450223595314,False,9.0,editField,paste_editField,2.9624730538922157,False,8.0
208,2019-10-21 00:19:53.001,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,6,False,0.935,0.935,-101.17345578168974,False,False,-106.74697608556488,False,9.0,paste,editField_paste,0.959375,False,8.0
209,2019-10-21 00:19:53.936,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"225 Abbotsford St, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,6,False,6.377,6.377,-95.4533310935843,False,False,-104.32018086263098,True,9.0,editField,paste_editField,2.9624730538922157,False,8.0
210,2019-10-21 00:20:00.313,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3051,,,,,,,6,False,3.834,3.834,-97.73524271159938,False,False,-103.80145854252598,False,10.0,clickButton[submit],editField_clickButton[submit],1.6522857142857144,False,8.0
211,2019-10-21 00:20:04.147,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,6,True,2485.9999999999995,2.4859999999999998,2384.6973821708475,True,True,3316.997963893681,False,10.0,clickLink,clickButton[submit]_clickLink,5.632739130434783,True,8.0
212,2019-10-21 00:20:06.633,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",7,False,4.329,4.329,-103.83998448638194,False,False,-111.48972770261375,False,10.0,copyCell,clickLink_copyCell,4.344911111111111,False,9.0
213,2019-10-21 00:20:10.962,vleno,Excel,copyCell,,Andrea,StudentRecords.xlsx,Sheet1,A9,,,,,Andrea,,,,,,,7,False,1.903,1.903,-105.98146820830333,False,False,-113.72703372057718,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
214,2019-10-21 00:20:12.865,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Andrea,,,,,INPUT,text,SingleLine,,,,,,,,7,False,0.336,0.336,-107.26059595345652,False,False,-112.80498014065418,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
215,2019-10-21 00:20:13.201,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Andrea,,,,,,,7,False,2.12,2.12,-105.18610846463118,False,False,-112.71698637678382,False,10.0,copyCell,editField_copyCell,2.436572390572391,False,9.0
216,2019-10-21 00:20:15.321,vleno,Excel,copyCell,,Bolzano,StudentRecords.xlsx,Sheet1,B9,,,,,Bolzano,,,,,,,7,False,1.624,1.624,-105.39830363171787,False,False,-112.81857295230346,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
217,2019-10-21 00:20:16.945,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Bolzano,,,,,INPUT,text,SingleLine,Andrea ,,,,,,,7,False,0.281,0.281,-106.45948355617965,False,False,-111.9261596013377,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
218,2019-10-21 00:20:17.226,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Andrea Bolzano,,,,,,,7,False,2.032,2.032,-104.4246667803731,False,False,-111.82518109765743,False,10.0,copyCell,editField_copyCell,2.436572390572391,False,9.0
219,2019-10-21 00:20:19.258,vleno,Excel,copyCell,,22/07/1989,StudentRecords.xlsx,Sheet1,C9,,,,,22/07/1989,,,,,,,7,False,1.351,1.351,-104.8283029867904,False,False,-111.9362789067893,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
220,2019-10-21 00:20:20.609,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,22/07/1989,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,7,False,3.321,3.321,-102.58232268166624,False,False,-111.02589623631083,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
221,2019-10-21 00:20:23.930,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,22-07-1989,,,,,,,7,False,2.476,2.476,-103.15826171914081,False,False,-110.94379278147075,False,10.0,copyCell,editField_copyCell,2.436572390572391,False,9.0
222,2019-10-21 00:20:26.406,vleno,Excel,copyCell,,+61 031 023 0066,StudentRecords.xlsx,Sheet1,D9,,,,,+61 031 023 0066,,,,,,,7,False,4.139,4.139,-101.22550260856474,False,False,-111.02146373540725,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
223,2019-10-21 00:20:30.545,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 031 023 0066,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,7,False,4.776,4.776,-100.32625662553566,False,False,-110.12683778682234,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
224,2019-10-21 00:20:35.321,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,031-023-0066,,,,,,,7,False,2.498,2.498,-102.3452116098805,False,False,-110.08213616233425,False,10.0,copyCell,editField_copyCell,2.436572390572391,False,9.0
225,2019-10-21 00:20:37.819,vleno,Excel,copyCell,,abolzano@gmail.com,StudentRecords.xlsx,Sheet1,E9,,,,,abolzano@gmail.com,,,,,,,7,False,2.134,2.134,-102.44563282716008,False,False,-110.16528172896761,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
226,2019-10-21 00:20:39.953,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,abolzano@gmail.com,,,,,INPUT,text,Email,,,,,,,,7,False,0.409,0.409,-103.90907705385244,False,False,-109.30658605491904,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
227,2019-10-21 00:20:40.362,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,abolzano@gmail.com,,,,,,,7,False,1.996,1.996,-102.05750361079019,False,False,-109.25041041360629,False,10.0,copyCell,editField_copyCell,2.436572390572391,False,9.0
228,2019-10-21 00:20:42.358,vleno,Excel,copyCell,,Italy,StudentRecords.xlsx,Sheet1,F9,,,,,Italy,,,,,,,7,False,1.811,1.811,-101.98356807613735,False,False,-109.33404205142233,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
229,2019-10-21 00:20:44.169,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Italy,,,,,INPUT,text,SingleLine1,,,,,,,,7,False,0.264,0.264,-103.27403990682895,False,False,-108.50634935863683,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
230,2019-10-21 00:20:44.433,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Italy,,,,,,,7,False,2.211,2.211,-101.067969897581,False,False,-108.43228280986354,False,10.0,copyCell,editField_copyCell,2.436572390572391,False,9.0
231,2019-10-21 00:20:46.644,vleno,Excel,copyCell,,"463 Victoria St, West Melbourne, VIC 3003, Australia",StudentRecords.xlsx,Sheet1,G9,,,,,"463 Victoria St, West Melbourne, VIC 3003, Australia",,,,,,,7,False,1.956,1.956,-101.07035111463821,False,False,-108.5183912794517,False,10.0,paste,copyCell_paste,2.0192824207492794,False,9.0
232,2019-10-21 00:20:48.600,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"463 Victoria St, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,7,False,3.69,3.69,-99.08585990509137,False,False,-107.67905395872403,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
233,2019-10-21 00:20:52.290,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,463 Victoria St,,,,,,,7,False,0.279,0.279,-102.25215789737551,False,False,-109.46152339379421,False,10.0,paste,editField_paste,0.959375,False,9.0
234,2019-10-21 00:20:52.569,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"463 Victoria St, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_City,,,,,,,,7,False,5.96,5.96,-96.31985520875551,False,False,-107.10196062266103,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
235,2019-10-21 00:20:58.529,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,West Melbourne,,,,,,,7,False,0.928,0.928,-101.11623030700869,False,False,-108.92702122270813,False,10.0,paste,editField_paste,0.959375,False,9.0
236,2019-10-21 00:20:59.457,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"463 Victoria St, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_Region,,,,,,,,7,False,4.856,4.856,-96.94193012382338,False,False,-106.54723484216242,False,10.0,editField,paste_editField,2.9624730538922157,False,9.0
237,2019-10-21 00:21:04.313,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,7,False,0.992,0.992,-100.57077396247223,False,False,-108.39709490900043,False,10.0,paste,editField_paste,0.959375,False,9.0
238,2019-10-21 00:21:05.305,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"463 Victoria St, West Melbourne, VIC 3003, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,7,False,7.409,7.409,-93.91092922059156,False,False,-105.96841472729297,True,10.0,editField,paste_editField,2.9624730538922157,False,9.0
239,2019-10-21 00:21:12.714,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3003,,,,,,,7,False,3.702,3.702,-97.39227367108555,False,False,-103.82592218583868,False,11.0,clickCheckbox,editField_clickCheckbox,4.13485,False,9.0
240,2019-10-21 00:21:16.416,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,7,False,0.003,0.003,-100.8576877423617,False,False,-108.57239154061072,False,11.0,editField,clickCheckbox_editField,0.0015249999999999999,False,9.0
241,2019-10-21 00:21:16.419,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,True,,,,,7,False,0.746,0.746,-99.87326141812973,False,False,-105.29404495650245,False,11.0,clickButton[submit],editField_clickButton[submit],1.6522857142857144,False,9.0
242,2019-10-21 00:21:17.165,vleno,Chrome,clickButton[submit],https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,fmSmtButton submitColor disabledSubmitButtom,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,7,True,6828.0,6.828,6727.619043952144,True,True,6719.941054919569,True,11.0,copyCell,clickButton[submit]_copyCell,5.679333333333333,True,9.0
243,2019-10-21 00:21:23.993,vleno,Excel,copyCell,,Hannah,StudentRecords.xlsx,Sheet1,A10,,,,,Hannah,,,,,,,7,False,4.915,4.915,-112.99484325948458,False,False,-120.61945107238033,False,12.0,clickLink,copyCell_clickLink,2.673666666666667,False,10.0
244,2019-10-21 00:21:28.908,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,," \n<em class=""liveAddIcon flLeft""></em>\n<b>Add another response.</b>\n<div class=""clearBoth""></div>",8,False,2.292,2.292,-115.34630597383942,False,False,-122.95076612574869,False,12.0,paste,clickLink_paste,2.047333333333333,False,10.0
245,2019-10-21 00:21:31.200,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Hannah,,,,,INPUT,text,SingleLine,,,,,,,,8,False,0.425,0.425,-116.93748231022505,False,False,-121.86661369698272,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
246,2019-10-21 00:21:31.625,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Hannah,,,,,,,8,False,2.228,2.228,-114.85555383540208,False,False,-121.87703792258021,False,12.0,copyCell,editField_copyCell,2.436572390572391,False,10.0
247,2019-10-21 00:21:33.853,vleno,Excel,copyCell,,Dietmeier,StudentRecords.xlsx,Sheet1,B10,,,,,Dietmeier,,,,,,,8,False,1.7890000000000001,1.7890000000000001,-115.02148257002646,False,False,-121.94446411982226,False,12.0,paste,copyCell_paste,2.0192824207492794,False,10.0
248,2019-10-21 00:21:35.642,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Dietmeier,,,,,INPUT,text,SingleLine,Hannah ,,,,,,,8,False,0.23,0.23,-116.30917215293478,False,False,-121.02803714186595,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
249,2019-10-21 00:21:35.872,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Hannah Dietmeier,,,,,,,8,False,2.211,2.211,-114.05451863346931,False,False,-121.02098471095407,False,12.0,copyCell,editField_copyCell,2.436572390572391,False,10.0
250,2019-10-21 00:21:38.083,vleno,Excel,copyCell,,12/07/1990,StudentRecords.xlsx,Sheet1,C10,,,,,12/07/1990,,,,,,,8,False,1.526,1.526,-114.47204559878482,False,False,-121.09843793592829,False,12.0,paste,copyCell_paste,2.0192824207492794,False,10.0
251,2019-10-21 00:21:39.609,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,12/07/1990,,,Date-date,hasDatepicker,INPUT,text,date,,,,,,,,8,False,3.254,3.254,-112.47766876935262,False,False,-120.16998301364967,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
252,2019-10-21 00:21:42.863,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,hasDatepicker,INPUT,text,date,12-07-1990,,,,,,,8,False,2.185,2.185,-113.28576860375038,False,False,-120.18268430538032,False,12.0,copyCell,editField_copyCell,2.436572390572391,False,10.0
253,2019-10-21 00:21:45.048,vleno,Excel,copyCell,,+61 072 237 8681,StudentRecords.xlsx,Sheet1,D10,,,,,+61 072 237 8681,,,,,,,8,False,1.704,1.704,-113.50467115584043,False,False,-120.26636519273288,False,12.0,paste,copyCell_paste,2.0192824207492794,False,10.0
254,2019-10-21 00:21:46.752,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 072 237 8681,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,8,False,4.665,4.665,-110.2830832711154,False,False,-119.31250069780927,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
255,2019-10-21 00:21:51.417,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,072-237-8681,,,,,,,8,False,2.108,2.108,-112.58776449351112,False,False,-119.36258620460116,False,12.0,copyCell,editField_copyCell,2.436572390572391,False,10.0
256,2019-10-21 00:21:53.525,vleno,Excel,copyCell,,hdietmeier@gmail.com,StudentRecords.xlsx,Sheet1,E10,,,,,hdietmeier@gmail.com,,,,,,,8,False,2.676,2.676,-111.76273945929387,False,False,-119.43466828213629,False,12.0,paste,copyCell_paste,2.0192824207492794,False,10.0
257,2019-10-21 00:21:56.201,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,hdietmeier@gmail.com,,,,,INPUT,text,Email,,,,,,,,8,False,0.775,0.775,-113.41059139402347,False,False,-118.51806291397408,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
258,2019-10-21 00:21:56.976,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,hdietmeier@gmail.com,,,,,,,8,False,2.057,2.057,-111.87231082389845,False,False,-118.55951827313747,False,12.0,copyCell,editField_copyCell,2.436572390572391,False,10.0
259,2019-10-21 00:21:59.033,vleno,Excel,copyCell,,Germany,StudentRecords.xlsx,Sheet1,F10,,,,,Germany,,,,,,,8,False,3.567,3.567,-110.11027396379788,False,False,-118.60487844234999,False,12.0,paste,copyCell_paste,2.0192824207492794,False,10.0
260,2019-10-21 00:22:02.600,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Germany,,,,,INPUT,text,SingleLine1,,,,,,,,8,False,0.448,0.448,-112.98317634145741,False,False,-117.74301617580404,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
261,2019-10-21 00:22:03.048,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Germany,,,,,,,8,False,2.5220000000000002,2.5220000000000002,-110.65716752634422,False,False,-117.76339767405624,False,12.0,copyCell,editField_copyCell,2.436572390572391,False,10.0
262,2019-10-21 00:22:05.570,vleno,Excel,copyCell,,"149 Alfred St, North Melbourne, VIC 3051, Australia",StudentRecords.xlsx,Sheet1,G10,,,,,"149 Alfred St, North Melbourne, VIC 3051, Australia",,,,,,,8,False,1.838,1.838,-111.09513415087825,False,False,-117.81948276574109,False,12.0,paste,copyCell_paste,2.0192824207492794,False,10.0
263,2019-10-21 00:22:07.408,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"149 Alfred St, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,8,False,3.768,3.768,-108.91994315277256,False,False,-116.94476976352027,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
264,2019-10-21 00:22:11.176,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,149 Alfred St,,,,,,,8,False,0.209,0.209,-112.23930908142187,False,False,-118.78556712028899,False,12.0,paste,editField_paste,0.959375,False,10.0
265,2019-10-21 00:22:11.385,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"149 Alfred St, North Melbourne, VIC 3051, Australia",,,,,INPUT,text,Address_City,,,,,,,,8,False,5.32,5.32,-106.88242115271544,False,False,-116.39761916770038,False,12.0,editField,paste_editField,2.9624730538922157,False,10.0
266,2019-10-21 00:22:16.705,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,North Melbourne,,,,,,,8,False,1.2570000000000001,1.2570000000000001,-110.71217853571295,False,False,-118.2547643455074,False,12.0,paste,editField_paste,0.959375,False,10.0
